产品代码,产品名称,产品英文名称,产品单重,产品尺寸,规格,计划库存,采购在途,退件在途,待上架,可用库存,可售库存,可售库存减去缺货占用库存,待出库,"不良品 ",不良品待出库,预警库存,缺货,缺货天数,缺货订单所占可售库存,默认采购员,销售负责人,开发负责人,pi_id,可售天数,币种(供应商结算),采购计划,仓库,仓库代码,一级品类,二级品类,三级品类,销售状态,仓库产品代码,推荐库位,单价(默认采购价),款式,可售总库存,库龄
HO2-01,"2% Honor-西瓜冰","2% Honor-watermelon ice",0.940,11.50*14.60*11.80,,0,0,0,0,73,71,71,2,0,0,0,,0,,Sunny,,,4621,49.685,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,160,59
HO2-02,"2% Honor-莓果","2% Honor-mixed berries",0.940,11.50*14.60*11.80,,0,0,0,0,59,57,57,2,0,0,0,,0,,Sunny,,,4622,79.832,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,128,18
HO2-03,"2% Honor-草莓西瓜","2% Honor-strawberry watermelon",0.940,11.50*14.60*11.80,,0,0,0,0,90,90,90,0,0,0,0,,0,,Sunny,,,4623,96.878,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,159,59
HO2-04,"2% Honor-柠檬桃","2% Honor-lemon peach",0.940,11.50*14.60*11.80,,0,0,0,0,60,52,52,8,0,0,0,,0,,Sunny,,,4624,45.494,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,159,18
HO2-05,"2% Honor-芦荟葡萄","2% Honor-aloe grape",0.940,11.50*14.60*11.80,,0,0,0,0,86,85,85,1,0,0,0,,0,,Sunny,,,4625,74.366,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,154,59
HO2-06,"2% Honor-草莓香蕉","2% Honor-strawberry banana",0.940,11.50*14.60*11.80,,0,0,0,0,85,84,84,1,0,0,0,,0,,Sunny,,,4626,53.469,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,153,59
HO2-07,"2% Honor-草莓奇异果","2% Honor-strawberry kiwi",0.940,11.50*14.60*11.80,,0,0,0,0,78,76,76,2,0,0,0,,0,,Sunny,,,4627,66.492,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,143,59
HO2-08,"2% Honor-猕猴桃番石榴","2% Honor-kiwi passion fruit guava",0.940,11.50*14.60*11.80,,0,0,0,0,75,75,75,0,0,0,0,,0,,Sunny,,,4628,87.515,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,164,59
HO2-09,"2% Honor-蓝莓覆盆子柠檬","2% Honor-blueberry raspberry lemon",0.940,11.50*14.60*11.80,,0,0,0,0,66,65,65,1,0,0,0,,0,,Sunny,,,4629,47.900,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,153,59
HO2-10,"2% Honor-草莓冰淇淋","2% Honor-strawberry ice",0.940,11.50*14.60*11.80,,0,0,0,0,88,88,88,0,0,0,0,,0,,Sunny,,,4630,94.726,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,178,59
HO2-11,"2% Honor-樱桃可乐冰","2% Honor-cherry cola ice",0.940,11.50*14.60*11.80,,0,0,0,0,76,76,76,0,0,0,0,,0,,Sunny,,,4631,70.962,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,144,59
HO2-12,"2% Honor-柠檬莱姆","2% Honor-lemon lime",0.940,11.50*14.60*11.80,,0,0,0,0,62,57,57,5,0,0,0,,0,,Sunny,,,4632,33.256,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,167,59
HO2-13,"2% Honor-樱桃","2% Honor-cherry berry",0.940,11.50*14.60*11.80,,0,0,0,0,75,75,75,0,0,0,0,,0,,Sunny,,,4633,80.732,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,166,59
HO2-14,"2% Honor-清凉薄荷","2% Honor-cool mint",0.940,11.50*14.60*11.80,,0,0,0,0,91,90,90,1,0,0,0,,0,,Sunny,,,4634,96.878,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,179,59
HO2-15,"2% Honor-草莓西瓜泡泡糖","2% Honor-strawberry watermelon bubblegum",0.940,11.50*14.60*11.80,,0,0,0,0,83,83,83,0,0,0,0,,0,,Sunny,,,4635,77.498,RMB,0,德三仓-杜塞,DS-DE,Honor-02,,,在线产品,,DS-DE,207.0000,,152,59
HO5-01,"5% Honor-西瓜冰","5% Honor-watermelon ice",0.940,11.50*14.60*11.80,,0,0,0,0,61,59,59,2,0,0,0,,0,,Sunny,,,4636,103.327,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,110,59
HO5-02,"5% Honor-莓果","5% Honor-mixed berries",0.940,11.50*14.60*11.80,,0,0,0,0,60,56,56,4,0,0,0,,0,,Sunny,,,4637,98.074,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,107,18
HO5-03,"5% Honor-草莓西瓜","5% Honor-strawberry watermelon",0.940,11.50*14.60*11.80,,0,0,0,0,60,55,55,5,0,0,0,,0,,Sunny,,,4638,22.643,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,107,59
HO5-04,"5% Honor-柠檬桃","5% Honor-lemon peach",0.940,11.50*14.60*11.80,,0,0,0,0,40,30,30,10,0,0,0,,0,,Sunny,,,4639,9.001,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,101,18
HO5-05,"5% Honor-芦荟葡萄","5% Honor-aloe grape",0.940,11.50*14.60*11.80,,0,0,0,0,56,52,52,4,0,0,0,,0,,Sunny,,,4640,45.494,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,124,59
HO5-06,"5% Honor-草莓香蕉","5% Honor-strawberry banana",0.940,11.50*14.60*11.80,,0,0,0,0,63,60,60,3,0,0,0,,0,,Sunny,,,4641,52.493,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,112,59
HO5-07,"5% Honor-草莓奇异果","5% Honor-strawberry kiwi",0.940,11.50*14.60*11.80,,0,0,0,0,49,44,44,5,0,0,0,,0,,Sunny,,,4642,26.395,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,116,59
HO5-08,"5% Honor-猕猴桃番石榴","5% Honor-kiwi passion fruit guava",0.940,11.50*14.60*11.80,,0,0,0,0,56,51,51,5,0,0,0,,0,,Sunny,,,4643,25.500,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,103,59
HO5-09,"5% Honor-蓝莓覆盆子柠檬","5% Honor-blueberry raspberry lemon",0.940,11.50*14.60*11.80,,0,0,0,0,43,40,40,3,0,0,0,,0,,Sunny,,,4644,20.000,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,92,59
HO5-10,"5% Honor-草莓冰淇淋","5% Honor-strawberry ice",0.940,11.50*14.60*11.80,,0,0,0,0,67,65,65,2,0,0,0,,0,,Sunny,,,4645,75.846,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,117,59
HO5-11,"5% Honor-樱桃可乐冰","5% Honor-cherry cola ice",0.940,11.50*14.60*11.80,,0,0,0,0,58,54,54,4,0,0,0,,0,,Sunny,,,4646,31.505,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,106,59
HO5-12,"5% Honor-柠檬莱姆","5% Honor-lemon lime",0.940,11.50*14.60*11.80,,0,0,0,0,53,49,49,4,0,0,0,,0,,Sunny,,,4647,28.588,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,121,59
HO5-13,"5% Honor-樱桃","5% Honor-cherry berry",0.940,11.50*14.60*11.80,,0,0,0,0,48,45,45,3,0,0,0,,0,,Sunny,,,4648,39.370,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,96,59
HO5-14,"5% Honor-清凉薄荷","5% Honor-cool mint",0.940,11.50*14.60*11.80,,0,0,0,0,58,55,55,3,0,0,0,,0,,Sunny,,,4649,55.000,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,97,59
HO5-15,"5% Honor-草莓西瓜泡泡糖","5% Honor-strawberry watermelon bubblegum",0.940,11.50*14.60*11.80,,0,0,0,0,68,67,67,1,0,0,0,,0,,Sunny,,,4650,201.201,RMB,0,德三仓-杜塞,DS-DE,Honor-05,,,在线产品,,DS-DE,207.0000,,118,59
VS2-1115,"2% Super-黑冰火龙果草莓","2% Super-Black ice Dragonfruit Strawberry",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4651,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,614,0
VS2-1120,"2% Super-蓝莓黑加仑冰","2% Super-blueberry blackcurrant ice",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4652,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,561,0
VS2-1103,"2% Super-双苹果","2% Super-DOUBLE APPLE",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4653,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,393,0
VS2-1117,"2% Super-粉红柠檬","2% Super-pink lemonade",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4654,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,311,0
VS2-1118,"2% Super-草莓冰","2% Super-strawberry ice",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4655,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,35,0
VS2-1109,"2% Super-柠檬青柠","2% Super-lemon lime",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4656,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,511,0
VS2-1119,"2% Super-桃子芒果菠萝","2% Super-peach mango pineapple",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4657,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,457,0
VS2-1107,"2% Super-红牛","2% Super-RED BULL",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4658,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,128,0
VS5-1115,"5% Super-黑冰火龙果草莓","5% Super-Black ice Dragonfruit Strawberry",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4659,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,574,0
VS5-10,"5% Super-清凉薄荷","5% Super-cool mint",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4660,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,518,0
VS5-01,"5% Super-心动66","5% Super-love 66",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4661,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,485,0
VS5-1119,"5% Super-桃子芒果菠萝","5% Super-peach mango pineapple",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4662,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,373,0
VS5-1117,"5% Super-粉红柠檬","5% Super-pink lemonade",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4663,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,398,0
VS5-1113,"5% Super-树莓西瓜","5% Super-Raspberry Watermelon",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4664,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,381,0
VS5-1107,"5% Super-红牛","5% Super-RED BULL",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4665,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,139,0
VS5-1112,"5% Super-草莓香蕉","5% Super-Strawberry banana",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4666,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,372,0
VS5-1109,"5% Super-柠檬青柠","5% Super-lemon lime",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4667,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,541,0
VS2-01,"2% Super-心动66","2% Super-love 66",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4668,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,350,0
VS2-1106,"2% Super-混合莓果","2% Super-MIXED BERRY",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4669,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,444,0
VS2-1105,"2% Super-草莓奇异果","2% Super-strawberry kiwi",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4670,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,596,0
VS5-11,"5% Super-炸裂葡萄","5% Super-grape burst",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4671,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,371,0
VS5-1105,"5% Super-草莓奇异果","5% Super-strawberry kiwi",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4672,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,654,0
VS5-1116,"5% Super-草莓香草可乐","5% Super-strawberry vanilla cola",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4673,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,347,0
VS5-1110,"5% Super-彩虹糖","5% Super-SKITTLES",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4674,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,195.0000,,2,0
VS5-1101,"5% Super-蓝莓拉兹","5% Super-BLUE RAZZ",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4675,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,146,0
VS5-1114,"5% Super-蓝莓樱桃可乐","5% Super-Blueberry Cherry Cola",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4676,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,179,0
VS5-1103,"5% Super-双苹果","5% Super-DOUBLE APPLE",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4677,0,RMB,0,德三仓-杜塞,DS-DE,Super-05,,,在线产品,,,197.0000,,455,0
VS2-1110,"2% Super-彩虹糖","2% Super-SKITTLES",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4678,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,195.0000,,0,0
VS2-1111,"2% Super-夏日的梦","2% Super-Summer dream",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4679,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,195.0000,,6,0
VS2-11,"2% Super-炸裂葡萄","2% Super-grape burst",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4680,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,596,0
VS2-1108,"2% Super-蓝莓殷桃蔓越莓","2% Super-BLUEBERRY CHERRY CRANBERRY",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4681,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,128,0
VS2-1116,"2% Super-草莓香草可乐","2% Super-strawberry vanilla cola",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4682,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,493,0
VS2-1101,"2% Super-蓝莓拉兹","2% Super-BLUE RAZZ",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4683,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,99,0
YP-TWS-02,Twins-样品-02,Twins-YP-02,0.104,10.80*3.40*5.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4684,0,RMB,0,德三仓-杜塞,DS-DE,YP-02,,,在线产品,,,24.7000,,167,0
GA2-01,"2% Galaxy-西瓜冰","2% Galaxy-WATERMELON ICE",1.151,11.90*16.60*11.30,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4767,0,RMB,0,德三仓-杜塞,DS-DE,Galaxy-02,,,在线产品,,,255.0000,,0,0
GA2-06,"2% Galaxy-三重蜜瓜","2% Galaxy-triple melon",1.151,11.90*16.60*11.30,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4768,0,RMB,0,德三仓-杜塞,DS-DE,Galaxy-02,,,在线产品,,,255.0000,,16,0
GA2-11,"2% Galaxy-草莓树莓樱桃冰","2% Galaxy-strawberry raspberry cherry ice",1.151,11.90*16.60*11.30,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4769,0,RMB,0,德三仓-杜塞,DS-DE,Galaxy-02,,,在线产品,,,255.0000,,0,0
GA2-05,"2% Galaxy-柠檬桃子","2% Galaxy-lemon peach",1.151,11.90*16.60*11.30,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,4770,0,RMB,0,德三仓-杜塞,DS-DE,Galaxy-02,,,在线产品,,,255.0000,,9,0
AK-HO2-01,"2% Honor-西瓜冰","2% Honor-watermelon ice",0.090,5.60*2.80*11.50,,0,0,0,0,58,56,53,2,0,0,0,0,0,3,Sunny,,,4819,21.781,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-01,OPJ-DE,20.7000,,56,4
AK-HO2-02,"2% Honor-混合莓果","2% Honor-mixed berries",0.090,5.60*2.80*11.50,,0,0,0,0,52,45,45,7,0,0,0,,0,,Sunny,,,4820,12.602,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-02,OPJ-DE,20.7000,,45,4
AK-HO2-03,"2% Honor-草莓西瓜","2% Honor-strawberry watermelon",0.090,5.60*2.80*11.50,,0,0,0,0,53,50,49,3,0,0,0,0,0,1,Sunny,,,4821,15.002,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-03,OPJ-DE,20.7000,,50,4
AK-HO2-04,"2% Honor-柠檬桃子","2% Honor-lemon peach",0.090,5.60*2.80*11.50,,0,0,0,0,28,26,25,2,0,0,0,0,0,1,Sunny,,,4822,4.789,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-04,OPJ-DE,20.7000,,26,4
AK-HO2-05,"2% Honor-芦荟葡萄","2% Honor-aloe grape",0.090,5.60*2.80*11.50,,0,0,0,0,48,48,48,0,0,0,0,,0,,Sunny,,,4823,25.848,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-05,OPJ-DE,20.7000,,48,4
AK-HO2-06,"2% Honor-草莓香蕉","2% Honor-strawberry banana",0.090,5.60*2.80*11.50,,0,0,0,0,51,49,48,2,0,0,0,0,0,1,Sunny,,,4824,19.059,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-06,OPJ-DE,20.7000,,49,4
AK-HO2-07,"2% Honor-草莓奇异果","2% Honor-strawberry kiwi",0.090,5.60*2.80*11.50,,0,0,0,0,49,49,49,0,0,0,0,,0,,Sunny,,,4825,18.055,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-07,OPJ-DE,20.7000,,49,4
AK-HO2-08,"2% Honor-猕猴桃百香果番石榴","2% Honor-kiwi passion fruit guava",0.090,5.60*2.80*11.50,,0,0,0,0,50,47,47,3,0,0,0,,0,,Sunny,,,4826,17.318,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-08,OPJ-DE,20.7000,,47,4
AK-HO2-09,"2% Honor-蓝莓覆盆子柠檬","2% Honor-blueberry raspberry lemon",0.090,5.60*2.80*11.50,,0,0,0,0,47,42,41,5,0,0,0,0,0,1,Sunny,,,4827,13.363,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-09,OPJ-DE,20.7000,,42,4
AK-HO2-10,"2% Honor-草莓冰淇淋","2% Honor-strawberry ice",0.090,5.60*2.80*11.50,,0,0,0,0,52,48,48,4,0,0,0,,0,,Sunny,,,4828,22.399,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-10,OPJ-DE,20.7000,,48,4
AK-HO2-11,"2% Honor-樱桃可乐冰","2% Honor-cherry cola ice",0.090,5.60*2.80*11.50,,0,0,0,0,55,55,54,0,0,0,0,0,0,1,Sunny,,,4829,21.392,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-11,OPJ-DE,20.7000,,55,4
AK-HO2-12,"2% Honor-柠檬莱姆","2% Honor-lemon lime",0.090,5.60*2.80*11.50,,0,0,0,0,37,35,33,2,0,0,0,0,0,2,Sunny,,,4830,8.448,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-12,OPJ-DE,20.7000,,35,4
AK-HO2-13,"2% Honor-樱桃","2% Honor-cherry berry",0.090,5.60*2.80*11.50,,0,0,0,0,9,7,7,2,0,0,0,,0,,Sunny,,,4831,1.380,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-13,OPJ-DE,20.7000,,7,4
AK-HO2-14,"2% Honor-清凉薄荷","2% Honor-cool mint",0.090,5.60*2.80*11.50,,0,0,0,0,40,32,28,8,0,0,0,0,0,4,Sunny,,,4832,7.466,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-14,OPJ-DE,20.7000,,32,4
AK-HO2-15,"2% Honor-草莓西瓜泡泡糖","2% Honor-strawberry watermelon bubblegum",0.090,5.60*2.80*11.50,,0,0,0,0,63,62,62,1,0,0,0,,0,,Sunny,,,4833,43.387,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-02,,,在线产品,AK-HO2-15,OPJ-DE,20.7000,,62,4
AK-HO5-01,"5% Honor-西瓜冰","5% Honor-watermelon ice",0.090,5.60*2.80*11.50,,0,0,0,0,62,26,26,36,0,0,0,,0,,Sunny,,,4834,1.857,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-01,OPJ-DE,20.7000,,26,4
AK-HO5-02,"5% Honor-莓果","5% Honor-mixed berries",0.090,5.60*2.80*11.50,,0,0,0,0,62,62,62,0,0,0,0,,0,,Sunny,,,4835,108.581,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-02,OPJ-DE,20.7000,,62,4
AK-HO5-03,"5% Honor-草莓西瓜","5% Honor-strawberry watermelon",0.090,5.60*2.80*11.50,,0,0,0,0,68,68,68,0,0,0,0,,0,,Sunny,,,4836,68.000,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-03,OPJ-DE,20.7000,,68,4
AK-HO5-04,"5% Honor-柠檬桃","5% Honor-lemon peach",0.090,5.60*2.80*11.50,,0,0,0,0,65,63,62,2,0,0,0,0,0,1,Sunny,,,4837,110.333,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-04,OPJ-DE,20.7000,,63,4
AK-HO5-05,"5% Honor-芦荟葡萄","5% Honor-aloe grape",0.090,5.60*2.80*11.50,,0,0,0,0,50,50,50,0,0,0,0,,0,,Sunny,,,4838,29.172,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-05,OPJ-DE,20.7000,,50,4
AK-HO5-06,"5% Honor-草莓香蕉","5% Honor-strawberry banana",0.090,5.60*2.80*11.50,,0,0,0,0,71,71,71,0,0,0,0,,0,,Sunny,,,4839,496.503,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-06,OPJ-DE,20.7000,,71,4
AK-HO5-07,"5% Honor-草莓奇异果","5% Honor-strawberry kiwi",0.090,5.60*2.80*11.50,,0,0,0,0,73,71,71,2,0,0,0,,0,,Sunny,,,4840,106.447,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-07,OPJ-DE,20.7000,,71,4
AK-HO5-08,"5% Honor-猕猴桃番石榴","5% Honor-kiwi passion fruit guava",0.090,5.60*2.80*11.50,,0,0,0,0,61,60,58,1,0,0,0,0,0,2,Sunny,,,4841,46.656,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-08,OPJ-DE,20.7000,,60,4
AK-HO5-09,"5% Honor-蓝莓覆盆子柠檬","5% Honor-blueberry raspberry lemon",0.090,5.60*2.80*11.50,,0,0,0,0,58,58,58,0,0,0,0,,0,,Sunny,,,4842,58.000,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-09,OPJ-DE,20.7000,,58,4
AK-HO5-10,"5% Honor-草莓冰淇淋","5% Honor-strawberry ice",0.090,5.60*2.80*11.50,,0,0,0,0,57,57,57,0,0,0,0,,0,,Sunny,,,4843,49.869,RMB,0,德五仓-欧品居,OPJ-DE,AK-Honor-05,,,在线产品,AK-HO5-10,OPJ-DE,20.7000,,57,4
